2022-09-01 16:42:19.8481||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting |url: |action:  

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'passWord' of type 'System.String' ... |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'passWord' of type 'System.String'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'returl' of type 'System.String' ... |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind parameter 'returl' of type 'System.String' using the name '' in request data ... |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name '' for binding parameter 'returl' of type 'System.String'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind parameter 'returl' of type 'System.String'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'returl' of type 'System.String'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'returl' of type 'System.String' ... |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'returl' of type 'System.String'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.SystemTextJsonResultExecutor|Executing JsonResult, writing value of type 'ScoreManager.WebApp.Models.ApiResult'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.AccountController.Login (ScoreManager.WebApp) in 3.0899ms |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.AccountController.Login (ScoreManager.WebApp)' |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:11:51.4877||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 POST http://localhost:16671/Account/Login application/x-www-form-urlencoded;+charset=UTF-8 29 - 200 - application/json;+charset=utf-8 12.5625ms |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:02.6739||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting |url: |action:  

2022-09-01 17:16:02.7280||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\25171\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action:  

2022-09-01 17:16:02.7280||DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\25171\AppData\Local\ASP.NET\DataProtection-Keys\key-21a37c05-90c3-4c5a-931d-94c3fc2ea663.xml'. |url: |action:  

2022-09-01 17:16:02.7420||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {21a37c05-90c3-4c5a-931d-94c3fc2ea663}. |url: |action:  

2022-09-01 17:16:02.7420||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver|Considering key {21a37c05-90c3-4c5a-931d-94c3fc2ea663} with expiration date 2022-11-30 08:42:19Z as default key. |url: |action:  

2022-09-01 17:16:02.7823||DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=5.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 |url: |action:  

2022-09-01 17:16:02.7823||DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. |url: |action:  

2022-09-01 17:16:02.7848||DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=5.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 |url: |action:  

2022-09-01 17:16:02.7848||DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. |url: |action:  

2022-09-01 17:16:02.7848||DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. |url: |action:  

2022-09-01 17:16:02.7848||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {21a37c05-90c3-4c5a-931d-94c3fc2ea663} as the default key. |url: |action:  

2022-09-01 17:16:02.7848||DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {21a37c05-90c3-4c5a-931d-94c3fc2ea663} was loaded during application startup. |url: |action:  

2022-09-01 17:16:03.1222||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly ScoreManager.WebApp |url: |action:  

2022-09-01 17:16:03.1222||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation |url: |action:  

2022-09-01 17:16:03.1222||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh |url: |action:  

2022-09-01 17:16:03.1222||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net |url: |action:  

2022-09-01 17:16:03.1371||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action:  

2022-09-01 17:16:03.1371||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action:  

2022-09-01 17:16:03.1371||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\25171\Desktop\ScoreManager\ScoreManager.WebApp |url: |action:  

2022-09-01 17:16:03.1371||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started |url: |action:  

2022-09-01 17:16:03.1510||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/ - - |url: http://localhost/|action:  

2022-09-01 17:16:03.1716||DEBUG|Microsoft.AspNetCore.Server.IIS.Core.IISHttpServer|Connection ID "18014398558337236993" disconnecting. |url: |action:  

2022-09-01 17:16:03.1751||DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. |url: http://localhost/|action:  

2022-09-01 17:16:03.1751||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path / does not match a supported file type |url: http://localhost/|action:  

2022-09-01 17:16:03.2073||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/' |url: http://localhost/|action:  

2022-09-01 17:16:03.2073||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.Controllers.HomeController.Index (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/' |url: http://localhost/|action:  

2022-09-01 17:16:03.2073||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.Controllers.HomeController.Index (ScoreManager.WebApp)' |url: http://localhost/|action: Index 

2022-09-01 17:16:03.2073||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was not authenticated. |url: http://localhost/|action: Index 

2022-09-01 17:16:03.2219||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user. |url: http://localhost/|action: Index 

2022-09-01 17:16:03.2386||INFO|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was challenged. |url: http://localhost/|action: Index 

2022-09-01 17:16:03.2386||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/ - - - 0 - - 93.2228ms |url: http://localhost/|action: Index 

2022-09-01 17:16:11.8647||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting |url: |action:  

2022-09-01 17:16:11.9201||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\25171\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action:  

2022-09-01 17:16:11.9293||DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\25171\AppData\Local\ASP.NET\DataProtection-Keys\key-21a37c05-90c3-4c5a-931d-94c3fc2ea663.xml'. |url: |action:  

2022-09-01 17:16:11.9293||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {21a37c05-90c3-4c5a-931d-94c3fc2ea663}. |url: |action:  

2022-09-01 17:16:11.9419||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver|Considering key {21a37c05-90c3-4c5a-931d-94c3fc2ea663} with expiration date 2022-11-30 08:42:19Z as default key. |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=5.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=5.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {21a37c05-90c3-4c5a-931d-94c3fc2ea663} as the default key. |url: |action:  

2022-09-01 17:16:11.9740||DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {21a37c05-90c3-4c5a-931d-94c3fc2ea663} was loaded during application startup. |url: |action:  

2022-09-01 17:16:12.3471||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly ScoreManager.WebApp |url: |action:  

2022-09-01 17:16:12.3471||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation |url: |action:  

2022-09-01 17:16:12.3471||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh |url: |action:  

2022-09-01 17:16:12.3471||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net |url: |action:  

2022-09-01 17:16:12.3622||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action:  

2022-09-01 17:16:12.3622||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action:  

2022-09-01 17:16:12.3622||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\25171\Desktop\ScoreManager\ScoreManager.WebApp |url: |action:  

2022-09-01 17:16:12.3622||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started |url: |action:  

2022-09-01 17:16:12.3622||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/ - - |url: http://localhost/|action:  

2022-09-01 17:16:12.3950||DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. |url: http://localhost/|action:  

2022-09-01 17:16:12.3950||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path / does not match a supported file type |url: http://localhost/|action:  

2022-09-01 17:16:12.4206||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/' |url: http://localhost/|action:  

2022-09-01 17:16:12.4206||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.Controllers.HomeController.Index (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/' |url: http://localhost/|action:  

2022-09-01 17:16:12.4206||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.Controllers.HomeController.Index (ScoreManager.WebApp)' |url: http://localhost/|action: Index 

2022-09-01 17:16:12.4305||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was not authenticated. |url: http://localhost/|action: Index 

2022-09-01 17:16:12.4305||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user. |url: http://localhost/|action: Index 

2022-09-01 17:16:12.4509||INFO|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was challenged. |url: http://localhost/|action: Index 

2022-09-01 17:16:12.4593||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/Account/Login?ReturnUrl=%2F - - |url: http://localhost/Account/Login|action:  

2022-09-01 17:16:12.4593||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Account/Login does not match a supported file type |url: http://localhost/Account/Login|action:  

2022-09-01 17:16:12.4593||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Account/Login' |url: http://localhost/Account/Login|action:  

2022-09-01 17:16:12.4593||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.AccountController.Login (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Account/Login' |url: http://localhost/Account/Login|action:  

2022-09-01 17:16:12.4593||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.AccountController.Login (ScoreManager.WebApp)' |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4593||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/ - - - 302 - - 94.9964ms |url: http://localhost/|action: Index 

2022-09-01 17:16:12.4593||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was not authenticated. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4709||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ScoreManager.WebApp.Controllers.AccountController.Login (ScoreManager.WebApp)' |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4709||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory|Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "Login", controller = "Account"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Login() on controller ScoreManager.WebApp.Controllers.AccountController (ScoreManager.WebApp). |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.4967||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.AccountController (ScoreManager.WebApp) |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5118||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.AccountController (ScoreManager.WebApp) |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'Login' in controller 'Account'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Account/Login.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Account/Regist.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Appeal/AppealList.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Appeal/MyAppeal.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Appeal/WriteAppeal.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ClassExamin/ClassExaminDetail.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ClassExamin/ClassExaminList.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Class/AddClass.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Class/ClassList.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Class/EditClass.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Class/SetStudents.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ExaminPaper/AddPaper.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ExaminPaper/EditPaper.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ExaminPaper/EditPaperQuestions.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ExaminPaper/ExaminPaperList.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/ExaminPaper/ExaminPaperListDetail.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/AddExam.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/CheckPaper.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/EnterExam.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/ExamList.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/ExamListDetail.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/MarkPaper.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/MarkPaperList.cshtml'. |url: http://localhost/Account/Login|action: Login 

2022-09-01 17:16:12.5210||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation.RuntimeViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Exam/MyExamList.cshtml'. |url: http://localhost/Account/Login|action: Login 

